chapter	linenumber	word	n_words	n
Глава 3	1246	в	6833	171
Глава 3	1246	руках	6833	1
Глава 3	1246	как	6833	73
Глава 3	1246	вы	6833	64
Глава 3	1246	это	6833	44
Глава 3	1246	объясните	6833	2
Глава 3	1246	есть	6833	8
Глава 3	1247	у	6833	45
Глава 3	1247	вас	6833	13
Глава 3	1247	на	6833	90
Глава 3	1247	это	6833	44
Глава 3	1247	ответ	6833	1
Глава 3	1247	а	6833	56
Глава 3	1248	да	6833	26
Глава 3	1248	что	6833	138
Глава 3	1248	с	6833	65
Глава 3	1248	тобой	6833	4
Глава 3	1248	папа	6833	3
Глава 3	1248	сказала	6833	4
Глава 3	1248	мадлен	6833	24
Глава 3	1248	бассет	6833	27
Глава 3	1249	вероятно	6833	1
Глава 3	1249	вы	6833	64
Глава 3	1249	удивились	6833	1
Глава 3	1249	что	6833	138
Глава 3	1249	эта	6833	7
Глава 3	1249	кукла	6833	1
Глава 3	1249	не	6833	152
Глава 3	1249	произнесла	6833	1
Глава 3	1249	ни	6833	7
Глава 3	1249	слова	6833	3
Глава 3	1249	пока	6833	2
Глава 3	1249	меня	6833	70
Глава 3	1250	форменным	6833	1
Глава 3	1250	образом	6833	1
Глава 3	1250	подвергали	6833	1
Глава 3	1250	допросу	6833	1
Глава 3	1250	объясняется	6833	2
Глава 3	1250	все	6833	49
Глава 3	1250	очень	6833	9
Глава 3	1250	просто	6833	12
Глава 3	1251	воскликнув	6833	1
Глава 3	1251	какая	6833	5
Глава 3	1251	чепуха	6833	3
Глава 3	1251	на	6833	90
Глава 3	1251	ранней	6833	1
Глава 3	1251	стадии	6833	2
Глава 3	1251	процедуры	6833	1
Глава 3	1251	бедняжка	6833	1
Глава 3	1251	вдохнула	6833	1
Глава 3	1252	вместе	6833	2
Глава 3	1252	с	6833	65
Глава 3	1252	воздухом	6833	1
Глава 3	1252	какое	6833	4
Глава 3	1252	то	6833	34
Глава 3	1252	насекомое	6833	1
Глава 3	1252	и	6833	191
Глава 3	1252	все	6833	49
Глава 3	1252	остальное	6833	2
Глава 3	1252	время	6833	8
Глава 3	1252	прокашляла	6833	1
Глава 3	1252	в	6833	171
Глава 3	1253	уголке	6833	1
Глава 3	1253	а	6833	56
Глава 3	1253	нам	6833	5
Глава 3	1253	было	6833	11
Глава 3	1253	не	6833	152
Глава 3	1253	до	6833	11
Глава 3	1253	кашляющих	6833	1
Глава 3	1253	девиц	6833	1
Глава 3	1253	слишком	6833	7
Глава 3	1253	уж	6833	12
Глава 3	1253	накалилась	6833	1
Глава 3	1253	обстановка	6833	2
Глава 3	1254	так	6833	35
Глава 3	1254	что	6833	138
Глава 3	1254	мы	6833	18
Глава 3	1254	бросили	6833	1
Глава 3	1254	мадлен	6833	24
Глава 3	1254	на	6833	90
Глава 3	1254	произвол	6833	1
Глава 3	1254	судьбы	6833	2
Глава 3	1254	и	6833	191
Глава 3	1254	сражались	6833	1
Глава 3	1254	пытаясь	6833	3
Глава 3	1254	решить	6833	1
Глава 3	1255	дело	6833	8
Глава 3	1255	каждый	6833	4
Глава 3	1255	в	6833	171
Глава 3	1255	свою	6833	7
Глава 3	1255	пользу	6833	1
Глава 3	1255	наконец	6833	8
Глава 3	1255	она	6833	35
Глава 3	1255	приблизилась	6833	1
Глава 3	1255	к	6833	33
Глава 3	1255	нам	6833	5
Глава 3	1255	вытирая	6833	1
Глава 3	1255	платочком	6833	1
Глава 3	1256	слезы	6833	1
Глава 3	1257	бог	6833	4
Глава 3	1257	с	6833	65
Глава 3	1257	тобой	6833	4
Глава 3	1257	папа	6833	3
Глава 3	1257	повторила	6833	2
Глава 3	1257	она	6833	35
Глава 3	1257	естественно	6833	3
Глава 3	1257	первое	6833	2
Глава 3	1257	что	6833	138
Глава 3	1258	захотел	6833	1
Глава 3	1258	посмотреть	6833	2
Глава 3	1258	берти	6833	27
Глава 3	1258	попав	6833	2
Глава 3	1258	к	6833	33
Глава 3	1258	нам	6833	5
Глава 3	1258	в	6833	171
Глава 3	1258	дом	6833	3
Глава 3	1258	это	6833	44
Глава 3	1258	твое	6833	1
Глава 3	1258	серебро	6833	1
Глава 3	1258	еще	6833	21
Глава 3	1258	бы	6833	33
Глава 3	1258	ему	6833	19
Глава 3	1258	им	6833	5
Глава 3	1259	не	6833	152
Глава 3	1259	интересоваться	6833	1
Глава 3	1259	ведь	6833	10
Глава 3	1259	берти	6833	27
Глава 3	1259	племянник	6833	2
Глава 3	1259	мистера	6833	1
Глава 3	1259	траверса	6833	1
Глава 3	1260	что	6833	138
Глава 3	1261	а	6833	56
Глава 3	1261	ты	6833	30
Глава 3	1261	не	6833	152
Глава 3	1261	знал	6833	1
Глава 3	1261	берти	6833	27
Глава 3	1261	у	6833	45
Глава 3	1261	вашего	6833	1
Глава 3	1261	дяди	6833	1
Глава 3	1261	потрясающая	6833	1
Глава 3	1261	коллекция	6833	1
Глава 3	1261	правда	6833	4
Глава 3	1261	не	6833	152
Глава 3	1262	сомневаюсь	6833	2
Глава 3	1262	он	6833	118
Глава 3	1262	много	6833	3
Глава 3	1262	рассказывал	6833	2
Глава 3	1262	вам	6833	12
Глава 3	1262	о	6833	31
Глава 3	1262	папиной	6833	1
Глава 3	1263	бассет	6833	27
Глава 3	1263	не	6833	152
Глава 3	1263	отозвался	6833	3
Глава 3	1263	ни	6833	7
Глава 3	1263	словом	6833	2
Глава 3	1263	он	6833	118
Глава 3	1263	тяжело	6833	2
Глава 3	1263	дышал	6833	1
Глава 3	1263	мне	6833	51
Глава 3	1263	очень	6833	9
Глава 3	1263	не	6833	152
Глава 3	1264	понравилось	6833	1
Глава 3	1264	выражение	6833	2
Глава 3	1264	его	6833	56
Глава 3	1264	лица	6833	2
Глава 3	1264	он	6833	118
Глава 3	1264	поглядел	6833	2
Глава 3	1264	на	6833	90
Глава 3	1264	меня	6833	70
Глава 3	1264	потом	6833	7
Глава 3	1264	на	6833	90
Глава 3	1264	корову	6833	4
Глава 3	1264	снова	6833	5
Глава 3	1265	на	6833	90
Глава 3	1265	меня	6833	70
Глава 3	1265	и	6833	191
Глава 3	1265	опять	6833	2
Глава 3	1265	на	6833	90
Глава 3	1265	корову	6833	4
Глава 3	1265	и	6833	191
Глава 3	1265	даже	6833	8
Глава 3	1265	человек	6833	4
Глава 3	1265	куда	6833	2
Глава 3	1265	менее	6833	2
Глава 3	1265	проницательный	6833	1
Глава 3	1265	чем	6833	15
Глава 3	1266	берти	6833	27
Глава 3	1266	вустер	6833	5
Глава 3	1266	догадался	6833	1
Глава 3	1266	бы	6833	33
Глава 3	1266	какие	6833	1
Глава 3	1266	мысли	6833	4
Глава 3	1266	ворочаются	6833	1
Глава 3	1266	у	6833	45
Глава 3	1266	него	6833	7
Глава 3	1266	в	6833	171
Глава 3	1266	голове	6833	2
Глава 3	1267	попробуйте	6833	1
Глава 3	1267	представить	6833	1
Глава 3	1267	себе	6833	10
Глава 3	1267	неандертальца	6833	1
Глава 3	1267	который	6833	16
Глава 3	1267	пытается	6833	2
Глава 3	1267	сложить	6833	1
Глава 3	1267	два	6833	6
Глава 3	1267	плюс	6833	2
Глава 3	1268	два	6833	6
Глава 3	1268	в	6833	171
Глава 3	1268	точности	6833	2
Глава 3	1268	такой	6833	6
Глава 3	1268	вид	6833	2
Глава 3	1268	был	6833	15
Глава 3	1268	сейчас	6833	13
Глава 3	1268	у	6833	45
Глава 3	1268	сэра	6833	5
Глава 3	1268	уоткина	6833	5
Глава 3	1268	бассета	6833	5
Глава 3	1269	а	6833	56
Глава 3	1269	вырвалось	6833	2
Глава 3	1269	у	6833	45
Глава 3	1269	него	6833	7
Глава 3	1270	одно	6833	3
Глава 3	1270	лишь	6833	4
Глава 3	1270	это	6833	44
Глава 3	1270	а	6833	56
Глава 3	1270	но	6833	38
Глава 3	1270	и	6833	191
Глава 3	1270	его	6833	56
Глава 3	1270	было	6833	11
Глава 3	1270	довольно	6833	4
Глава 3	1271	скажите	6833	1
Глава 3	1271	могу	6833	7
Глава 3	1271	я	6833	196
Глава 3	1271	послать	6833	1
Глава 3	1271	телеграмму	6833	4
Глава 3	1271	спросил	6833	3
Глава 3	1271	я	6833	196
Глава 3	1272	пошлите	6833	1
Глава 3	1272	по	6833	26
Глава 3	1272	телефону	6833	1
Глава 3	1272	из	6833	25
Глава 3	1272	библиотеки	6833	1
Глава 3	1272	предложила	6833	1
Глава 3	1272	мадлен	6833	24
Глава 3	1272	я	6833	196
Глава 3	1273	провожу	6833	2
Глава 3	1273	вас	6833	13
Глава 3	1274	она	6833	35
Глава 3	1274	отвела	6833	1
Глава 3	1274	меня	6833	70
Глава 3	1274	к	6833	33
Глава 3	1274	аппарату	6833	1
Глава 3	1274	и	6833	191
Глава 3	1274	ушла	6833	2
Глава 3	1274	сказав	6833	1
Глава 3	1274	что	6833	138
Глава 3	1274	будет	6833	5
Глава 3	1274	ждать	6833	2
Глава 3	1274	в	6833	171
Глава 3	1274	холле	6833	1
Глава 3	1274	я	6833	196
Глава 3	1275	схватил	6833	1
Глава 3	1275	трубку	6833	1
Глава 3	1275	попросил	6833	2
Глава 3	1275	соединить	6833	1
Глава 3	1275	меня	6833	70
Глава 3	1275	с	6833	65
Глава 3	1275	почтовым	6833	1
Глава 3	1275	отделением	6833	1
Глава 3	1275	и	6833	191
Глава 3	1275	после	6833	9
Глава 3	1276	непродолжительной	6833	1
Глава 3	1276	беседы	6833	1
Глава 3	1276	с	6833	65
Глава 3	1276	местным	6833	1
Глава 3	1276	деревенским	6833	1
Глава 3	1276	дурачком	6833	1
Глава 3	1276	продиктовал	6833	1
Глава 3	1277	телеграмму	6833	4
Глава 3	1277	следующего	6833	1
Глава 3	1277	содержания	6833	1
Глава 3	1279	миссис	6833	4
Глава 3	1279	траверс	6833	2
Глава 3	1280	47	6833	1
Глава 3	1280	чарлз	6833	1
Глава 3	1280	стрит	6833	4
Глава 3	1281	беркли	6833	1
Глава 3	1281	сквер	6833	1
Глава 3	1282	лондон	6833	2
Глава 3	1284	на	6833	90
Глава 3	1284	миг	6833	2
Глава 3	1284	задумался	6833	4
Глава 3	1284	собираясь	6833	1
Глава 3	1284	с	6833	65
Глава 3	1284	мыслями	6833	1
Глава 3	1284	потом	6833	7
Глава 3	1284	продолжал	6833	3
Глава 3	1286	глубоко	6833	2
Глава 3	1286	сожалею	6833	1
Глава 3	1286	но	6833	38
Глава 3	1286	выполнить	6833	2
Глава 3	1286	ваше	6833	2
Глава 3	1286	поручение	6833	1
Глава 3	1286	вы	6833	64
Глава 3	1286	сами	6833	2
Глава 3	1286	знаете	6833	4
Глава 3	1286	какое	6833	4
Глава 3	1287	невозможно	6833	1
Глава 3	1287	ко	6833	3
Глава 3	1287	мне	6833	51
Глава 3	1287	относятся	6833	2
Глава 3	1287	с	6833	65
Глава 3	1287	нескрываемым	6833	1
Глава 3	1287	подозрением	6833	1
Глава 3	1287	и	6833	191
Глава 3	1287	любое	6833	1
Глава 3	1287	мое	6833	3
Глава 3	1288	действие	6833	2
Глава 3	1288	может	6833	7
Глава 3	1288	привести	6833	1
Глава 3	1288	к	6833	33
Глава 3	1288	роковым	6833	1
Глава 3	1288	последствиям	6833	1
Глава 3	1288	знали	6833	1
Глава 3	1288	бы	6833	33
Глава 3	1288	вы	6833	64
Глава 3	1288	каким	6833	1
Глава 3	1288	зверем	6833	1
Глава 3	1289	поглядел	6833	2
Глава 3	1289	на	6833	90
Глава 3	1289	меня	6833	70
Глава 3	1289	только	6833	23
Глава 3	1289	что	6833	138
Глава 3	1289	бассет	6833	27
Глава 3	1289	когда	6833	29
Глава 3	1289	узнал	6833	3
Глава 3	1289	что	6833	138
Глава 3	1289	мы	6833	18
Глава 3	1289	с	6833	65
Глава 3	1289	дядей	6833	1
Глава 3	1289	томом	6833	1
Глава 3	1290	родня	6833	1
Глава 3	1290	напомнил	6833	1
Глава 3	1290	мне	6833	51
Глава 3	1290	дипломата	6833	1
Глава 3	1290	который	6833	16
Глава 3	1290	увидел	6833	3
Глава 3	1290	как	6833	73
Глава 3	1290	к	6833	33
Глава 3	1290	сейфу	6833	1
Глава 3	1290	с	6833	65
Глава 3	1290	секретными	6833	1
Глава 3	1291	документами	6833	1
Глава 3	1291	крадется	6833	2
Глава 3	1291	дама	6833	1
Глава 3	1291	под	6833	4
Глава 3	1291	густой	6833	1
Глава 3	1291	вуалью	6833	1
Глава 3	1291	я	6833	196
Глава 3	1291	конечно	6833	18
Глава 3	1291	очень	6833	9
Глава 3	1291	огорчен	6833	1
Глава 3	1291	и	6833	191
Глава 3	1291	все	6833	49
Глава 3	1292	такое	6833	6
Глава 3	1292	прочее	6833	1
Глава 3	1292	но	6833	38
Глава 3	1292	дело	6833	8
Глава 3	1292	швах	6833	1
Глава 3	1294	ваш	6833	4
Глава 3	1294	любящий	6833	1
Глава 3	1294	племянник	6833	2
Глава 3	1295	берти	6833	27
Глава 3	1296	и	6833	191
Глава 3	1296	я	6833	196
Глава 3	1296	направился	6833	2
Глава 3	1296	в	6833	171
Глава 3	1296	холл	6833	1
Глава 3	1296	к	6833	33
Глава 3	1296	мадлен	6833	24
Глава 3	1296	бассет	6833	27
Глава 3	1297	она	6833	35
Глава 3	1297	стояла	6833	2
Глава 3	1297	возле	6833	1
Глава 3	1297	барометра	6833	1
Глава 3	1297	который	6833	16
Глава 3	1297	должен	6833	6
Глава 3	1297	бы	6833	33
Глава 3	1297	показывать	6833	1
Глава 3	1297	не	6833	152
Глава 3	1297	ясно	6833	2
Глава 3	1297	а	6833	56
Глава 3	1298	ненастье	6833	1
Глава 3	1298	имей	6833	1
Глава 3	1298	он	6833	118
Глава 3	1298	хоть	6833	4
Глава 3	1298	каплю	6833	1
Глава 3	1298	соображения	6833	1
Глава 3	1298	услышав	6833	1
Глава 3	1298	мои	6833	3
Глава 3	1298	шаги	6833	1
Глава 3	1298	мадлен	6833	24
Глава 3	1299	устремила	6833	1
Глава 3	1299	на	6833	90
Глава 3	1299	меня	6833	70
Глава 3	1299	такой	6833	6
Глава 3	1299	нежный	6833	1
Глава 3	1299	взгляд	6833	4
Глава 3	1299	что	6833	138
Глава 3	1299	я	6833	196
Глава 3	1299	похолодел	6833	1
Глава 3	1299	от	6833	24
Глава 3	1299	ужаса	6833	1
Глава 3	1299	мысль	6833	4
Глава 3	1299	что	6833	138
Глава 3	1300	это	6833	44
Глава 3	1300	создание	6833	1
Глава 3	1300	поссорилось	6833	1
Глава 3	1300	с	6833	65
Глава 3	1300	гасси	6833	31
Глава 3	1300	и	6833	191
Глава 3	1300	не	6833	152
Глава 3	1300	сегодня	6833	6
Глава 3	1300	завтра	6833	3
